0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
24,0.0,0.0,0.0,0.009000000000000001,0.01898945,0.02110025,0.024310800000000004,0.02431110000000001,0.033333100000000004,0.04555530000000001,0.05777775000000001,0.11244445,0.11800000000000002,0.08000000000000003,0.07333335000000002,0.06055555000000002,0.06425555000000001,0.06303335000000002,0.04600000000000003,0.03900000000000003,0.03200000000000003,0.025000000000000026,0.018000000000000026,0.011000000000000027,0.009000000000000027,0.007000000000000028,0.005000000000000029,0.0020000000000000287,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17,2.862293735361732e-17
25,0.0248447,0.034161500000000004,0.062111799999999995,0.07763975,0.0714286,0.12422359999999999,0.17391304999999996,0.13664599999999996,0.07763974999999997,0.04968939999999996,0.04347824999999997,0.027950299999999966,0.015527949999999964,0.012422399999999964,0.009316799999999965,0.006211199999999966,0.009316799999999965,0.009316799999999965,0.015527849999999965,0.015527849999999965,0.006211199999999965,0.006211199999999965,0.0031055999999999658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.02725805,0.05638815,0.0665172,0.0799676,0.10709665000000002,0.14516130000000002,0.11326820000000003,0.06488110000000004,0.04838710000000003,0.04838710000000003,0.04838710000000002,0.021129050000000024,0.021129050000000024,0.039037100000000026,0.027908050000000025,0.016290500000000027,0.016290500000000027,0.012629050000000029,0.02375810000000003,0.016129050000000027,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17
27,0.233657974,0.2052993645,0.162103265,0.1178729945,0.0801805605,0.053165849,0.036291872499999996,0.03477401949999999,0.03414796049999999,0.031680749499999994,0.021266721999999995,0.014320174499999996,0.013034327999999994,0.014012935999999993,0.01118178199999999,0.010748481999999993,0.012772575999999994,0.008841495499999996,0.007910369999999996,0.006409830999999996,0.0034925499999999953,0.0024779504999999954,0.0003928729999999954,0.00015232549999999538,0.00015232549999999538,0.0,0.0001692389999999954,0.0001692389999999954,0.0,7.458899999999539e-05,7.458899999999539e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.16,0.155,0.14300000000000002,0.12375000000000001,0.097,0.07500000000000001,0.065,0.04875,0.028749999999999998,0.019999999999999997,0.024999999999999998,0.026249999999999996,0.02124999999999999,0.01499999999999999,0.00874999999999999,0.007499999999999991,0.00749999999999999,0.011249999999999991,0.009999999999999992,0.007499999999999991,0.006249999999999992,0.003499999999999992,0.001999999999999992,0.001999999999999992,0.001999999999999992,0.001999999999999992,0.0022499999999999916,0.002499999999999992,0.0012499999999999918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.2492542721689504,0.23306873570818948,0.19231401491411917,0.1417119147304399,0.09632440760619533,0.06191347426141393,0.039163832431673436,0.026736856934923406,0.019211204557761083,0.013873199836709397,0.010212387278180244,0.007467730279074233,0.005773225908436677,0.006502681242409691,0.005714053933121588,0.004387999432054599,0.0031672133569857117,0.001644036314967842,0.0012156709191577075,0.0013046071712602871,0.0011354111576035919,0.0004189386823946952,0.000262107260831115,0.0003457482145752123,0.0003556805129662163,0.00010397036251976957,0.00018372157379054267,0.00018017432436518409,0.00023521191931554373,0.0002549801435948774,0.000104720585386742,8.495236110740833e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.024940936191099772,0.042668363817207525,0.11120664243558949,0.16399111064413638,0.15380894014867372,0.12550999654756284,0.10540743560289025,0.07936501478563182,0.05092545722461568,0.03758349298436178,0.027268450552434653,0.020810497597586103,0.016742792144075206,0.013968276769340617,0.00922670821948037,0.007580378868136599,0.006230083166666566,0.0032264935028973266,0.0027983583504764663,0.0027180489888781086,0.0017926950470702108,0.0009527169072951866,0.0011935389178552675,0.0008899530615927787,0.0005127461033909401,0.000401329076667379,8.135754252576742e-05,2.0916164284250457e-05,0.00032588656845611665,0.0003049704041719145,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,8.439880250053044e-06,8.439880250053044e-06,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17,4.83554168928535e-17
31,0.02664761562758422,0.03545016678088861,0.07911470832943462,0.11930644439330448,0.10181111147639652,0.07350451787805141,0.06930043067149852,0.05909093667889808,0.04289123964099747,0.03425492819191305,0.02634733416112624,0.03403652741705841,0.042644439330448675,0.037372757182705336,0.03553326640180662,0.03041603928897473,0.027349516600957413,0.02872398331938221,0.023832248014182038,0.02070005487710813,0.013444744821447066,0.009221594774283099,0.014788510706093867,0.011010730118428319,0.005394384326895579,0.003988857671035741,0.0014318878989654066,0.0021319984118514114,0.0021939058592060565,0.00032115499874817415,0.0004848202837930242,0.00035566435440999967,0.0,0.00011364366295843691,0.00011364366295843691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.08736069699999999,0.1044291135,0.1322029135,0.13989697099999998,0.119388867,0.0935710525,0.07247906099999998,0.05468366299999999,0.03602339199999998,0.022814132999999983,0.023159241999999983,0.02155772449999998,0.01764857299999998,0.012754957999999981,0.010775362999999982,0.01238206399999998,0.015336925999999983,0.013896689499999986,0.013600377999999988,0.015302096499999989,0.01212089799999999,0.0073671604999999895,0.002901510499999989,0.0011016034999999885,0.0005448639999999887,0.00016553799999998868,9.49339999999887e-05,5.071949999998869e-05,2.9034499999988685e-05,2.1363499999988687e-05,1.3695499999988687e-05,5.149999999988687e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.002509925,0.0036162039999999996,0.006255699,0.0097780115,0.0140522155,0.018797756,0.023792141499999996,0.028731127500000002,0.052888157500000005,0.07866026000000001,0.08539512900000001,0.089866154,0.0962978435,0.10865114649999999,0.1279463555,0.10669788799999999,0.061278086499999995,0.03580835449999999,0.020271012499999994,0.015522670499999997,0.009902681999999998,0.0035708754999999974,0.0006657149999999973,0.00029955199999999726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
