0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
21,0.0,0.0025,0.005,0.005,0.01,0.022205900000000004,0.04411765,0.0588235,0.0735294,0.06882355,0.039911800000000004,0.037355900000000004,0.04426765,0.04711765,0.04641175,0.03641175,0.029705900000000004,0.04211765,0.07152939999999999,0.0735294,0.04911745,0.0377097,0.031504000000000004,0.0265,0.02505,0.02305,0.02099,0.018855,0.008865000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.00922246008666,0.0217029363007,0.0528867026817,0.08182686226689999,0.111505336373,0.119940316331,0.09067501086539999,0.071393301783,0.048242485579500005,0.049873455113199995,0.06010408218859999,0.0459323033391,0.0388048078409,0.0367060921199,0.0348050410411,0.030697694049999998,0.020838543637400002,0.025525139947299998,0.024170895185700002,0.0100186737679,0.00396383037711,0.00498064501498,0.00438037789998,0.00140257996599,0.000400426243198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0134702520028,0.0175464506415,0.0209566006187,0.033646867539300004,0.049691631309400006,0.0519069775043,0.0590799167843,0.0640274103521,0.0553607849493,0.044228706772600004,0.0425629245975,0.050009859469999994,0.0593774259362,0.06722729509440001,0.0628453556211,0.044762365642,0.039414957313599994,0.0476254367481,0.0365741184553,0.0214013374501,0.020296274156099997,0.0193213970962,0.0146115659883,0.0139915650864,0.0115125641796,0.010385092333399999,0.00765364719882,0.00480818866555,0.00485483735045,0.00126648224542,0.0012428991574700001,0.00447700435795,0.00386180738161,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17,2.49840785244e-17
24,0.0,0.0,0.0,0.009000000000000001,0.01898945,0.02110025,0.0243108,0.0243111,0.0333331,0.04555530000000001,0.05777775,0.11244445,0.11800000000000001,0.08,0.07333335,0.06055555,0.06425555,0.06303335,0.046,0.039,0.032,0.025,0.018000000000000002,0.011000000000000001,0.009000000000000001,0.006999999999999999,0.005,0.002,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17,2.86229373536e-17
25,0.024539857303599998,0.0337423408324,0.0613496926456,0.076687115807,0.0705521761743,0.12269938529100001,0.17177914928500002,0.134969363329,0.076687115807,0.049079714607199995,0.0429447749746,0.0276073518132,0.0153374231614,0.0122699780383,0.00920248352874,0.0061349890191599995,0.00920248352874,0.00920248352874,0.015337324388399999,0.015337324388399999,0.0061349890191599995,0.0061349890191599995,0.0030674945095799998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.02725805,0.05638815,0.0665172,0.0799676,0.10709665,0.1451613,0.1132682,0.0648811,0.048387099999999995,0.048387099999999995,0.048387099999999995,0.02112905,0.02112905,0.0390371,0.02790805,0.0162905,0.0162905,0.01262905,0.023758099999999997,0.01612905,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17
27,0.20921553498300002,0.183823456312,0.145146004345,0.105542563698,0.0717930510699,0.047604288229300004,0.0324954607397,0.0311363869534,0.030575818587700004,0.0283666970223,0.0190420576897,0.0128221730155,0.011670836047200001,0.012547074049,0.0100120807484,0.00962410729406,0.0114364653395,0.007916606394459999,0.00708288385427,0.00573931288909,0.0031272021416500003,0.0022187376302399997,0.00035177543256199997,0.00013639106951299999,0.00013639106951299999,0.0,0.000151535286037,0.000151535286037,0.0,6.67864112306e-05,6.67864112306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.148148148148,0.143518518519,0.13240740740700002,0.114583333333,0.08981481481480001,0.0694444444444,0.060185185185199996,0.0451388888889,0.026620370370400003,0.0185185185185,0.023148148148099998,0.024305555555599996,0.019675925925900003,0.0138888888889,0.00810185185185,0.006944444444439999,0.006944444444439999,0.0104166666667,0.00925925925926,0.006944444444439999,0.00578703703704,0.00324074074074,0.0018518518518499999,0.0018518518518499999,0.0018518518518499999,0.0018518518518499999,0.00208333333333,0.00231481481481,0.00115740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.221632809819,0.20724089632,0.171002467168,0.126007909807,0.08565008305019998,0.0550524456283,0.03482383731909999,0.0237739745708,0.017082287934700003,0.0123358217062,0.00908068723447,0.0066401832567100005,0.00513345776853,0.00578207748485,0.00508084301879,0.0039017371102500003,0.00281623415918,0.001461850121,0.0010809546383399999,0.0011600352947200002,0.00100958897502,0.000372513403734,0.000233061476485,0.000307433640432,0.00031626527722299996,9.24487407282e-05,0.000163362209479,0.000160208053482,0.00020914658002500001,0.000226724160758,9.31158265942e-05,7.55382458609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0246337418987,0.0421428230865,0.109836924572,0.16197125329700002,0.15191449528200002,0.123964106117,0.104109145821,0.07838748614060001,0.050298214939900006,0.0371205819514,0.026932588566,0.020554177384299998,0.0165365733339,0.013796231307000001,0.009113064045049999,0.00748701231987,0.0061533480363,0.0031867531988000004,0.0027638913318,0.00268457113025,0.00177061465352,0.000940982416097,0.00117883825303,0.000878991624582,0.000506430675806,0.000396385958222,8.03554721737e-05,2.0658542588e-05,0.000321872665648,0.00030121412306,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,8.33592733419e-06,8.33592733419e-06,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17,4.77598294633e-17
31,0.026297236305,0.0349840460744,0.0780744592394,0.117737729513,0.100472436048,0.07253803504,0.0683892257708,0.05831397251619999,0.0423272791089,0.033804523221299995,0.0260009031249,0.0335889941148,0.042083723881400005,0.036881357069199996,0.0350660530502,0.030016110402700004,0.026989908250500003,0.0283463026309,0.0235188868853,0.020427877759799998,0.013267965005600001,0.00910034354584,0.014594062225799998,0.0108659542325,0.0053234556272100005,0.00393640970465,0.00141306055174,0.00210396557883,0.0021650590288,0.000316932254302,0.000478445567009,0.00035098785962300004,0.0,0.00011214940582899999,0.00011214940582899999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.08370445706089999,0.100058522277,0.126669926825,0.134041970865,0.11439217674,0.0896548953373,0.0694456507059,0.05239502978680001,0.0345157327311,0.0218593106701,0.022189976089,0.020655485667,0.0169099408727,0.0122211345707,0.010324390034899999,0.0118638470159,0.0146950414534,0.013315082061900001,0.0130311718588,0.0146616696456,0.011613611395299999,0.007058828408069999,0.00278007581669,0.00105549893751,0.000522060226832,0.000158609865635,9.09608004457e-05,4.85967758464e-05,2.78193414429e-05,2.04693898953e-05,1.3122312791e-05,4.93446101812e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.00250677908625,0.0036116714877199997,0.00624785817229,0.00976575584263,0.0140346026,0.018774195089200002,0.0237623206786,0.0286951162052,0.0528218680364,0.0785616680527,0.08528809563829999,0.08975351670230002,0.0961771447899,0.108514964289,0.12778598887599998,0.106564153983,0.061201281187199995,0.0357634726829,0.020245605024900002,0.0155032145471,0.00989027008193,0.0035663998019899996,0.0006648805997799999,0.00029917654465599994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0051604123565799995,0.00495186170008,0.0042583100290199995,0.0037733090144699997,0.0037733090144699997,0.0032910025834899997,0.00452344443757,0.00623819272263,0.00794970830833,0.0122241858387,0.0153319647489,0.025750867198000002,0.022480626874,0.0291805059308,0.0586055762307,0.0734902200845,0.0804507589294,0.0817251908351,0.0798044127783,0.058637339078800005,0.0328954146144,0.029395690679099997,0.0309525062327,0.027933191557299997,0.0190911285762,0.012654704005400001,0.012654704005400001,0.012654704005400001,0.0194013635959,0.025327523741799998,0.0247447953922,0.029426243142,0.0243956698678,0.00867880615692,0.0028656182917800002,0.005763333814279999,0.00706911559545,0.0034283607703600003,0.00212257898919,0.0035943156821100003,0.00469589828642,0.00797727485431,0.015470969319799998,0.0138160830382,0.00831326835099,0.00982945491045,0.0124156118986,0.0108304719318
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00420631150841,0.012618932525200001,0.012618932525200001,0.012618932525200001,0.0168252420337,0.0354171875708,0.052023777604,0.058880109117800006,0.0513052346026,0.0455563875911,0.0530815081062,0.0735369951471,0.07367981564739999,0.06375491162750001,0.07578253665160001,0.0742798051486,0.049024662598,0.029026257058099997,0.037139902074300006,0.0312714380625,0.026022476552,0.024196110548400002,0.0104417180209,0.004143940008289999,0.0139181280278,0.0139181280278,0.0139181280278,0.0139181280278,0.01001162602,0.00686273701373,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053706317,0.10405600150000001,0.231608548,0.2349651805,0.055720385,0.015440637,0.015037759,0.006574194,0.009926008,0.009926008,0.009926008,0.046321329,0.08271665,0.08271665,0.041358325,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17,2.7755575615600003e-17
37,0.0,0.0,0.0,0.0,0.0011903677193800001,0.0028342099990900003,0.0032876845594200003,0.0032876845594200003,0.00204233235425,0.0007969801490900001,0.0007969801490900001,0.0007969801490900001,0.00039849007454500004,0.0,0.0,0.108334044157,0.133676008214,0.09002300029829999,0.0646810362411,0.03926265017680001,0.041284728590699996,0.00524306523875,0.006441973649810001,0.006441973649810001,0.006441973649810001,0.006441973649810001,0.007107191131229999,0.00777240861265,0.015532842348200002,0.0142024053843,0.005111534685,0.005111534685,0.0049632228952,0.00481491110541,0.00481491110541,0.00481491110541,0.0282876067462,0.051760302386999996,0.126992097324,0.144446153083,0.0437573171099,0.000914141150421,0.00098206198522,0.00098206198522,0.00098206198522,0.00098206198522,0.00098206198522,0.00098206198522
