,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1,0.0,0.0,0.0,0.0024706843230223484,0.0,0.0,0.0,0.0069020160762713065,0.008826499334892055,0.013568049488456269,0.010421919150187746,0.0004072665570297161,0.0010898080742998248,0.03887671336346252,0.05072162400019227,0.021153522630645932,0.06212821572157251,0.06836485681772839,0.1803650673939175,0.06065929421117665,0.10242296134973236,0.11985088764348842,0.08683833966778556,0.02311249155501742,0.0300323608299296,0.03616745232185045,0.0281568594239902,0.012376310331317985,0.0266893875322874,0.0005085872741026766,0.0009982532094748606,0.0019086137487177553,0.0,0.0019878850025120366,0.0,0.0,0.0,0.0029940729669383943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0006755939430152432,0.0012757779874132144,7.653632826960922e-05,0.0060759412486766995,0.0066585895233518,0.0038711632385319316,0.006050926391982907,0.0038686465308402237,0.005846271375778556,0.006995168733073111,0.011200090033188068,0.017210069185106286,0.022536376574160074,0.04495729918296304,0.10865018818478808,0.14236957568308317,0.15839393051288875,0.15694707729052873,0.10602210602970691,0.060040537260263316,0.04382394858447369,0.023650831568931815,0.022453294776289046,0.013864989186275337,0.009550175032960753,0.008394630725915921,0.0027021829597781402,0.0010921699540822625,0.004745911973683356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0015427973896532305,0.0,0.0011219252328751295,0.0,0.0035640323725294252,0.0,0.0027748288083659736,0.002636067342021018,0.0016462768143061732,0.0003855537043103478,0.013634779602115427,0.007321151088807814,0.02296413061608453,0.02326000457974738,0.03343677998828812,0.1448423571797335,0.1438055967513141,0.1776125286857746,0.13802880871551632,0.10697209190502166,0.055704955036879215,0.03377092167725366,0.030795469494560544,0.01602955273330779,0.018558718037756307,0.00781990589489367,0.0018250537231893355,0.0020478148491663594,0.0029074004428351376,0.0,0.0,0.0,0.00499049733369351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02104009260977528,0.01569877079964299,0.008450465258079052,0.0,0.0,0.0,0.04263902512305258,0.0,0.008277263769960144,0.08427878370138649,0.02471443846486926,0.15575727048593618,0.05200357007148979,0.1697424069704762,0.2744674496080874,0.02389084771524261,0.009698576389809388,0.04029479600222687,0.040751128902556485,0.026389897758101143,0.0,0.001905216369307989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.001994643325692729,0.07183933937650687,0.004470001138664594,0.010933160388334135,0.0,0.05349149219519682,0.03450549776970262,0.009153378120807363,0.027710640573094844,0.12596402810026192,0.0,0.05723720363778584,0.06767133189102485,0.0569862023555505,0.010168769895688422,0.034686198890049556,0.055628221059354124,0.043623230738003185,0.18395077008381563,0.036347163982553686,0.007619151348327402,0.005670054606393355,0.0027679451064651396,0.037495234936210035,0.056029229025055576,0.0,0.0,0.0,0.0,0.001994643325692729,0.0,0.0,0.0,0.0,0.0,0.002062468129768158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.020468940121448054,0.02996274329183728,0.019729425935420628,0.014788282799863951,0.02722352637302633,0.023829051428315907,0.041826506518194875,0.056794002214149215,0.05431290406363937,0.03781692245610229,0.053101433585723376,0.07406525359038028,0.05521475381476615,0.06826119166049316,0.0523671826910617,0.07901313895867823,0.09536866463381824,0.05217283239501027,0.026310802052962014,0.021676974235579783,0.030300028922003546,0.03855526218868447,0.006263708209738419,0.0027874565066178057,0.004353437931897098,0.010347195842330407,0.002875105532254254,0.00021327204600273244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.00014570215152862035,0.002510276922982529,0.0029795093778701535,0.003702476378865732,0.006351066556672237,0.0046804534068220025,0.011220810770046948,0.010712544154944903,0.017321519053456715,0.016309192964888898,0.017869525650421526,0.019280663200913796,0.02398588983606295,0.02948474900180493,0.037154640529605674,0.05705059680541067,0.08375418620666053,0.12698773235568775,0.14652412252051214,0.12873447976349728,0.08571699006715258,0.05359594163222885,0.041308514862023776,0.02602322735109129,0.016272904284157067,0.009740463794460336,0.00782120690661155,0.005083171897240894,0.0028812779004315807,0.001662737958702826,0.0011952506061583814,0.001061177838875318,0.0002982652229383111,0.0003796042208479147,0.00015825410580273737,1.1195887485148883e-05,2.9677855135614315e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0076281430166193894,0.0,0.0,0.0068043697173399325,0.004650285034094151,0.0035880897913273774,0.017409691128997186,0.031210885964615544,0.013679378778506432,0.030632802419452276,0.03472907263189435,0.03527228956346925,0.03392177932918373,0.050458030640032486,0.1214381687140876,0.15334051606967675,0.12304148549367654,0.10390228196417096,0.06934414446278159,0.04510422153706381,0.033010018327719444,0.01790131604382222,0.020157470992185657,0.012857889648281764,0.009506579464013882,0.010117679634605444,0.005343369884065396,0.0,0.0019514732248570757,0.002998566523459965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098846711827624,0.002744948305273559,0.0,0.0014789845077393267,0.0005570002602169154,0.008515726115743803,0.00949970321665524,0.005587945663986827,0.03544247930595216,0.04967889572785051,0.03188414054434657,0.1578324441171418,0.14243236486153227,0.19589495060130513,0.09918720481112162,0.050946730365953416,0.06212083589156608,0.0513523626165236,0.07053298547037182,0.008524570089341139,0.0010055768056587823,0.0,0.0,0.0,0.003791683603443026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.01426439140627024,0.02715269418279122,0.04826644164600764,0.04218941470812194,0.057648915764216276,0.056144688375166146,0.04570201122416394,0.05359640874550215,0.05425001142259637,0.05654060315520269,0.04566725127180143,0.03517276230113235,0.06266810009436315,0.04310291879290605,0.05016860143982991,0.027720126653944206,0.03526481887826823,0.052863560428913714,0.04353014593352387,0.05240734217559007,0.0335707094952897,0.01696276860425079,0.012762348144967905,0.00685854310549959,0.006904409788202783,0.002490659793161143,0.00691768105770157,0.005043905130305503,0.0033573961201174276,0.00044708997053925087,0.0,0.0003632801896528074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
